"season","kbo_player_id","player_uid","snapshot_team","player_name","position_group","record_team","has_record","source_url","AVG","G","PA","AB","R","H","2B","3B","HR","TB","RBI","SB","CS","BB","HBP","SO","GDP","SLG","OBP","E","OPS"
"2024","69825","KBO-69825","SSG 랜더스","김창평","OF","SSG","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69825","0.000","6","9","7","1","0","0","0","0","0","0","1","0","2","0","4","0","0.000","0.222","0","0.222"
"2024","69980","KBO-69980","NC 다이노스","김범준","OF","NC","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69980","0.000","5","5","5","0","0","0","0","0","0","0","0","0","0","0","2","1","0.000","0.000","0","0.000"
"2024","69992","KBO-69992","NC 다이노스","최정원","IF","NC","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69992","0.282","65","155","131","33","37","5","0","1","45","14","7","3","17","4","34","1","0.344","0.377","3","0.721"
"2024","69995","KBO-69995","NC 다이노스","서호철","IF","NC","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=69995","0.285","141","567","512","68","146","19","3","10","201","61","1","3","30","16","101","15","0.393","0.342","14","0.735"
"2024","72443","KBO-72443","KIA 타이거즈","최형우","OF","KIA","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=72443","0.280","116","487","425","67","119","23","2","22","212","109","1","1","52","5","86","5","0.499","0.361","2","0.860"
"2024","72457","KBO-72457","삼성 라이온즈","김민수","C","","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=72457","","","","","","","","","","","","","","","","","","","","",""
"2024","74163","KBO-74163","키움 히어로즈","이용규","OF","키움","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=74163","0.306","60","227","183","27","56","5","2","1","68","12","2","2","31","9","33","4","0.372","0.429","1","0.801"
"2024","74540","KBO-74540","삼성 라이온즈","강민호","C","삼성","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=74540","0.303","136","452","403","48","122","19","1","19","200","77","3","0","35","8","52","17","0.496","0.365","2","0.861"
"2024","75125","KBO-75125","삼성 라이온즈","박병호","IF","삼성","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=75125","0.231","120","406","350","52","81","7","0","23","157","70","4","0","47","7","121","13","0.449","0.333","4","0.782"
"2024","75334","KBO-75334","KT 위즈","오재일","IF","KT","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=75334","0.243","105","343","296","33","72","18","1","11","125","45","0","0","36","2","88","7","0.422","0.321","3","0.743"
"2024","75566","KBO-75566","키움 히어로즈","이원석","IF","키움","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=75566","0.220","39","109","91","5","20","4","0","0","24","8","0","0","14","2","18","2","0.264","0.330","2","0.594"
"2024","75847","KBO-75847","SSG 랜더스","최정","IF","SSG","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=75847","0.291","129","550","468","93","136","27","2","37","278","107","5","1","55","20","114","10","0.594","0.384","13","0.978"
"2024","76232","KBO-76232","두산 베어스","양의지","C","두산","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=76232","0.314","119","485","430","57","135","18","1","17","206","94","2","1","40","9","56","13","0.479","0.379","4","0.858"
"2024","76267","KBO-76267","키움 히어로즈","최주환","IF","키움","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=76267","0.257","130","544","482","49","124","23","1","13","188","84","0","1","47","6","92","12","0.390","0.325","6","0.715"
"2024","76290","KBO-76290","LG 트윈스","김현수","OF","LG","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=76290","0.294","137","583","517","61","152","36","2","8","216","69","6","1","47","9","76","10","0.418","0.357","0","0.775"
"2024","76313","KBO-76313","KT 위즈","황재균","IF","KT","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=76313","0.260","137","536","493","60","128","22","0","13","189","58","4","6","34","2","95","16","0.383","0.309","14","0.692"
"2024","76802","KBO-76802","SSG 랜더스","김성현","IF","SSG","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=76802","0.227","71","167","141","21","32","3","1","1","40","15","2","0","16","4","28","7","0.284","0.321","6","0.605"
"2024","76812","KBO-76812","한화 이글스","이재원","C","한화","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=76812","0.239","72","152","134","10","32","4","0","1","39","16","0","0","7","4","21","4","0.291","0.287","1","0.578"
"2024","77532","KBO-77532","한화 이글스","손아섭","OF","NC","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=77532","0.285","84","355","333","45","95","16","0","7","132","50","6","2","16","0","65","1","0.396","0.314","0","0.710"
"2024","77564","KBO-77564","롯데 자이언츠","김민성","IF","롯데","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=77564","0.200","35","84","70","6","14","5","0","2","25","8","0","1","10","3","18","1","0.357","0.321","2","0.678"
"2024","78122","KBO-78122","KIA 타이거즈","김태군","C","KIA","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=78122","0.264","105","270","235","24","62","7","0","7","90","34","0","0","12","11","24","14","0.383","0.328","6","0.711"
"2024","78135","KBO-78135","키움 히어로즈","이형종","OF","키움","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=78135","0.216","35","126","102","19","22","3","0","4","37","19","1","0","22","1","27","1","0.363","0.360","1","0.723"
"2024","78168","KBO-78168","KIA 타이거즈","서건창","IF","KIA","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=78168","0.310","94","248","203","40","63","14","1","1","82","26","3","1","36","3","31","2","0.404","0.416","5","0.820"
"2024","78224","KBO-78224","두산 베어스","김재환","OF","두산","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=78224","0.283","136","552","474","78","134","28","0","29","249","92","1","1","63","6","168","8","0.525","0.368","0","0.893"
"2024","78288","KBO-78288","한화 이글스","최재훈","C","한화","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=78288","0.257","116","348","280","34","72","10","0","4","94","37","0","0","33","21","58","10","0.336","0.371","5","0.707"
"2024","78513","KBO-78513","롯데 자이언츠","전준우","OF","롯데","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=78513","0.293","109","483","423","57","124","26","2","17","205","82","3","1","49","5","84","11","0.485","0.369","1","0.854"
"2024","78548","KBO-78548","KT 위즈","장성우","C","KT","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=78548","0.268","131","489","418","53","112","19","0","19","188","81","5","0","60","1","86","8","0.450","0.355","2","0.805"
"2024","78603","KBO-78603","KIA 타이거즈","김선빈","IF","KIA","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=78603","0.329","116","466","423","48","139","23","0","9","189","57","5","1","30","5","39","13","0.447","0.380","10","0.827"
"2024","78756","KBO-78756","키움 히어로즈","오선진","IF","롯데","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=78756","0.200","26","29","20","0","4","1","0","0","5","0","0","0","2","2","8","0","0.250","0.333","0","0.583"
"2024","79109","KBO-79109","LG 트윈스","오지환","IF","LG","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=79109","0.254","108","428","370","67","94","24","2","10","152","59","17","4","51","4","106","8","0.411","0.350","12","0.761"
"2024","79192","KBO-79192","한화 이글스","채은성","IF","한화","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=79192","0.271","124","498","436","61","118","24","0","20","202","83","1","1","49","8","83","12","0.463","0.351","7","0.814"
"2024","79215","KBO-79215","NC 다이노스","박건우","OF","NC","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=79215","0.344","89","362","323","58","111","23","1","13","175","53","4","0","33","4","54","7","0.542","0.409","1","0.951"
"2024","79231","KBO-79231","두산 베어스","정수빈","OF","두산","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=79231","0.284","136","608","510","95","145","21","3","4","184","47","52","13","71","9","72","8","0.361","0.376","1","0.737"
"2024","79240","KBO-79240","KT 위즈","허경민","IF","두산","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=79240","0.309","115","477","417","69","129","28","0","7","178","61","5","1","36","18","25","8","0.427","0.384","5","0.811"
"2024","79365","KBO-79365","LG 트윈스","박동원","C","LG","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=79365","0.272","130","498","434","58","118","22","0","20","200","80","1","0","55","0","112","14","0.461","0.349","4","0.810"
"2024","79402","KBO-79402","KT 위즈","김상수","IF","KT","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=79402","0.276","113","420","369","60","102","18","4","4","140","45","3","2","37","6","59","12","0.379","0.351","14","0.730"
"2024","79456","KBO-79456","SSG 랜더스","이지영","C","SSG","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=79456","0.279","123","432","398","45","111","11","1","5","139","50","8","1","18","7","35","10","0.349","0.320","7","0.669"
"2024","79608","KBO-79608","한화 이글스","안치홍","IF","한화","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=79608","0.300","128","533","473","64","142","21","0","13","202","66","3","2","49","6","70","10","0.427","0.370","6","0.797"
