"season","kbo_player_id","player_uid","snapshot_team","player_name","position_group","split_category","split_label","AVG","AB","H","2B","3B","HR","RBI","BB","HBP","SO","GDP","source_url"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","ball_count","0-0","0.321","28","9","2","0","1","7","0","3","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","ball_count","0-1","0.500","12","6","0","0","0","0","0","1","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","ball_count","0-2","0.118","17","2","0","0","0","0","0","0","10","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","ball_count","1-0","0.267","15","4","1","2","0","4","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","ball_count","1-1","0.308","13","4","3","0","0","1","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","ball_count","1-2","0.125","32","4","1","0","0","1","0","1","10","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","ball_count","2-0","0.000","6","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","ball_count","2-1","0.182","11","2","0","0","0","2","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","ball_count","2-2","0.143","21","3","0","0","0","1","0","0","6","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","ball_count","3-0","1.000","1","1","1","0","0","1","1","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","ball_count","3-1","0.000","5","0","0","0","0","0","5","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","ball_count","3-2","0.500","12","6","1","0","0","0","11","0","3","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","batting_order","1번타자","0.250","4","1","0","0","0","1","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","batting_order","2번타자","0.293","41","12","2","0","0","3","3","1","13","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","batting_order","3번타자","0.000","2","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","batting_order","4번타자","0.000","2","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","batting_order","5번타자","0.286","7","2","0","0","0","1","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","batting_order","6번타자","0.226","31","7","2","0","0","4","2","1","3","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","batting_order","7번타자","0.208","48","10","3","2","0","3","5","3","9","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","batting_order","8번타자","0.212","33","7","1","0","1","3","5","0","3","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","batting_order","9번타자","0.400","5","2","1","0","0","2","2","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","inning","1~3회","0.358","53","19","3","1","1","7","4","1","11","2","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","inning","1회","0.538","13","7","0","0","0","2","1","0","2","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","inning","2회","0.409","22","9","2","1","0","3","1","1","3","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","inning","3회","0.167","18","3","1","0","1","2","2","0","6","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","inning","4~6회","0.153","59","9","4","0","0","4","5","1","8","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","inning","4회","0.048","21","1","1","0","0","1","3","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","inning","5회","0.333","18","6","2","0","0","3","0","1","3","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","inning","6회","0.100","20","2","1","0","0","0","2","0","4","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","inning","7회","0.190","21","4","1","1","0","3","2","1","3","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","inning","7회이후","0.213","61","13","2","1","0","6","8","3","10","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","inning","8회","0.188","16","3","0","0","0","1","3","1","4","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","inning","9회","0.217","23","5","1","0","0","1","1","0","3","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","inning","연장","1.000","1","1","0","0","0","1","2","1","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","out_count","0아웃","0.241","54","13","3","1","0","2","3","0","8","2","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","out_count","1아웃","0.242","62","15","3","0","1","10","5","2","11","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","out_count","2아웃","0.228","57","13","3","1","0","5","9","3","10","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","pitcher_type","언더투수","0.125","8","1","1","0","0","1","1","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","pitcher_type","우투수","0.248","137","34","7","2","1","14","15","5","22","2","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","pitcher_type","좌투수","0.214","28","6","1","0","0","2","1","0","6","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","runner_state","1,2루","0.083","12","1","0","0","0","0","5","1","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","runner_state","1,3루","0.000","2","0","0","0","0","2","1","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","runner_state","1루","0.289","38","11","2","2","0","4","3","0","7","2","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","runner_state","2루","0.200","15","3","0","0","0","2","1","2","3","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","runner_state","3루","0.500","4","2","2","0","0","2","1","1","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","runner_state","득점권","0.250","40","10","3","0","0","12","8","4","5","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","runner_state","만루","0.571","7","4","1","0","0","6","0","0","2","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","runner_state","주자없음","0.211","95","20","4","0","1","1","6","1","17","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50054","KBO-50054","LG 트윈스","천성호","IF","runner_state","주자있음","0.269","78","21","5","2","0","16","11","4","12","2","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50054"
"2025","50066","KBO-50066","KT 위즈","강현우","C","ball_count","0-0","0.000","5","0","0","0","0","1","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","ball_count","0-1","0.250","8","2","0","0","0","1","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","ball_count","0-2","0.222","9","2","0","0","0","0","0","0","7","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","ball_count","1-0","0.250","8","2","0","0","1","1","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","ball_count","1-1","0.333","6","2","0","0","0","2","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","ball_count","1-2","0.111","9","1","0","0","0","0","0","0","3","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","ball_count","2-0","1.000","1","1","1","0","0","2","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","ball_count","2-1","0.000","2","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","ball_count","2-2","0.091","11","1","0","0","0","0","0","0","3","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","ball_count","3-0","-","0","0","0","0","0","0","3","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","ball_count","3-1","-","0","0","0","0","0","0","2","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","ball_count","3-2","0.200","5","1","0","0","0","1","5","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","batting_order","4번타자","0.000","2","0","0","0","0","0","2","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","batting_order","5번타자","0.000","1","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","batting_order","6번타자","0.000","7","0","0","0","0","0","2","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","batting_order","7번타자","0.053","19","1","0","0","0","2","1","0","6","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","batting_order","8번타자","0.333","21","7","1","0","1","5","4","0","3","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","batting_order","9번타자","0.286","14","4","0","0","0","1","1","0","3","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","inning","1~3회","0.133","15","2","0","0","1","2","3","0","4","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","inning","1회","0.000","1","0","0","0","0","1","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","inning","2회","0.000","8","0","0","0","0","0","2","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","inning","3회","0.333","6","2","0","0","1","1","1","0","3","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","inning","4~6회","0.292","24","7","1","0","0","4","4","0","5","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","inning","4회","0.167","6","1","0","0","0","1","2","0","2","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","inning","5회","0.400","10","4","1","0","0","2","0","0","2","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","inning","6회","0.250","8","2","0","0","0","1","2","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","inning","7회","0.077","13","1","0","0","0","2","0","0","3","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","inning","7회이후","0.120","25","3","0","0","0","2","3","0","5","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","inning","8회","0.250","4","1","0","0","0","0","2","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","inning","9회","0.143","7","1","0","0","0","0","1","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","inning","연장","0.000","1","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","out_count","0아웃","0.158","19","3","0","0","0","2","6","0","4","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","out_count","1아웃","0.321","28","9","1","0","1","4","2","0","6","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","out_count","2아웃","0.000","17","0","0","0","0","2","2","0","4","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","pitcher_type","언더투수","0.250","4","1","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","pitcher_type","우투수","0.205","44","9","1","0","1","6","6","0","11","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","pitcher_type","좌투수","0.125","16","2","0","0","0","2","4","0","3","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","runner_state","1,2루","0.500","2","1","1","0","0","1","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","runner_state","1,3루","0.333","3","1","0","0","0","2","0","0","0","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","runner_state","1루","0.273","11","3","0","0","0","0","1","0","4","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","runner_state","2,3루","0.500","2","1","0","0","0","1","1","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","runner_state","2루","0.167","6","1","0","0","0","1","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","runner_state","3루","0.000","3","0","0","0","0","1","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","runner_state","득점권","0.235","17","4","1","0","0","7","1","0","1","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","runner_state","만루","0.000","1","0","0","0","0","1","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","runner_state","주자없음","0.139","36","5","0","0","1","1","8","0","9","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50066","KBO-50066","KT 위즈","강현우","C","runner_state","주자있음","0.250","28","7","1","0","0","7","2","0","5","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50066"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","ball_count","0-0","-","0","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","ball_count","0-1","0.250","4","1","1","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","ball_count","0-2","0.000","2","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","ball_count","1-1","0.000","1","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","ball_count","1-2","0.000","2","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","ball_count","2-0","0.000","2","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","ball_count","2-2","0.000","4","0","0","0","0","0","0","0","3","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","ball_count","3-2","0.000","2","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","batting_order","1번타자","0.000","1","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","batting_order","5번타자","0.000","2","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","batting_order","7번타자","0.000","4","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","batting_order","8번타자","0.200","5","1","1","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","batting_order","9번타자","0.000","5","0","0","0","0","0","0","0","4","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","inning","1~3회","0.000","1","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","inning","3회","0.000","1","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","inning","4~6회","0.500","2","1","1","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","inning","5회","1.000","1","1","1","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","inning","6회","0.000","1","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","inning","7회","0.000","3","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","inning","7회이후","0.000","14","0","0","0","0","0","0","0","4","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","inning","8회","0.000","6","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","inning","9회","0.000","4","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","inning","연장","0.000","1","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","out_count","0아웃","0.000","5","0","0","0","0","0","0","0","3","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","out_count","1아웃","0.000","7","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","out_count","2아웃","0.200","5","1","1","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","pitcher_type","언더투수","0.000","1","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","pitcher_type","우투수","0.071","14","1","1","0","0","0","0","0","2","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","pitcher_type","좌투수","0.000","2","0","0","0","0","0","0","0","2","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","runner_state","1,2루","0.000","1","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","runner_state","1루","0.200","5","1","1","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","runner_state","2루","0.000","1","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","runner_state","득점권","0.000","2","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","runner_state","주자없음","0.000","10","0","0","0","0","0","0","0","5","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50092","KBO-50092","KT 위즈","윤준혁","IF","runner_state","주자있음","0.143","7","1","1","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50092"
"2025","50108","KBO-50108","LG 트윈스","함창건","OF","ball_count","0-0","0.250","4","1","0","0","0","1","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50108"
"2025","50108","KBO-50108","LG 트윈스","함창건","OF","ball_count","0-1","0.000","2","0","0","0","0","0","0","0","0","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50108"
"2025","50108","KBO-50108","LG 트윈스","함창건","OF","ball_count","0-2","0.000","3","0","0","0","0","0","0","0","2","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=50108"
