"season","kbo_player_id","player_uid","snapshot_team","player_name","position_group","record_team","has_record","source_url","ERA","G","CG","SHO","W","L","SV","HLD","WPCT","TBF","IP","H","HR","BB","HBP","SO","R","ER","IP_OUTS","IP_DECIMAL","WHIP"
"2024","51648","KBO-51648","KIA 타이거즈","이의리","P","KIA","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51648","5.40","4","0","0","1","0","0","0","1.000","69","13 1/3","17","3","14","0","14","10","8","40","13.333","2.33"
"2024","51715","KBO-51715","한화 이글스","김기중","P","한화","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51715","6.56","27","0","0","5","4","0","0","0.556","286","59","83","8","27","6","39","44","43","177","59.000","1.86"
"2024","51761","KBO-51761","한화 이글스","배동현","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51761","","","","","","","","","","","","","","","","","","","","",""
"2024","51867","KBO-51867","SSG 랜더스","김건우","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51867","","","","","","","","","","","","","","","","","","","","",""
"2024","51895","KBO-51895","SSG 랜더스","장지훈","P","SSG","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51895","6.75","18","0","0","0","0","0","0","-","101","21 1/3","29","3","10","1","10","16","16","64","21.333","1.83"
"2024","51897","KBO-51897","SSG 랜더스","조병현","P","SSG","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51897","3.58","76","0","0","4","6","12","12","0.400","302","73","52","8","31","2","96","34","29","219","73.000","1.14"
"2024","51994","KBO-51994","KIA 타이거즈","한재승","P","NC","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=51994","3.97","51","0","0","1","2","0","6","0.333","201","45 1/3","37","2","27","3","44","21","20","136","45.333","1.41"
"2024","52060","KBO-52060","KT 위즈","박영현","P","KT","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52060","3.52","66","0","0","10","2","25","0","0.833","310","76 2/3","63","12","22","0","87","31","30","230","76.667","1.11"
"2024","52119","KBO-52119","LG 트윈스","허준혁","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52119","","","","","","","","","","","","","","","","","","","","",""
"2024","52202","KBO-52202","두산 베어스","윤태호","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52202","","","","","","","","","","","","","","","","","","","","",""
"2024","52204","KBO-52204","두산 베어스","이병헌","P","두산","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52204","2.89","77","0","0","6","1","1","22","0.857","285","65 1/3","61","3","34","3","57","25","21","196","65.333","1.45"
"2024","52206","KBO-52206","두산 베어스","최지강","P","두산","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52206","3.24","55","0","0","3","1","1","15","0.750","222","50","48","6","24","6","45","19","18","150","50.000","1.44"
"2024","52330","KBO-52330","키움 히어로즈","주승우","P","키움","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52330","4.35","55","0","0","4","6","14","5","0.400","225","51 2/3","50","4","18","5","43","25","25","155","51.667","1.32"
"2024","52395","KBO-52395","키움 히어로즈","윤석원","P","키움","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52395","11.42","11","0","0","0","1","0","0","0.000","88","17 1/3","31","3","7","2","1","24","22","52","17.333","2.19"
"2024","52530","KBO-52530","롯데 자이언츠","이민석","P","롯데","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52530","7.26","18","0","0","0","2","0","1","0.000","153","31","38","3","25","2","20","27","25","93","31.000","2.03"
"2024","52639","KBO-52639","KIA 타이거즈","최지민","P","KIA","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52639","5.09","56","0","0","3","3","3","12","0.500","225","46","44","2","40","4","37","28","26","138","46.000","1.83"
"2024","52641","KBO-52641","KIA 타이거즈","황동하","P","KIA","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52641","4.44","25","0","0","5","7","0","0","0.417","464","103 1/3","109","13","44","8","81","64","51","310","103.333","1.48"
"2024","52701","KBO-52701","한화 이글스","문동주","P","한화","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52701","5.17","21","0","0","7","7","0","0","0.500","502","111 1/3","148","14","38","4","96","71","64","334","111.333","1.67"
"2024","52731","KBO-52731","한화 이글스","박준영","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52731","","","","","","","","","","","","","","","","","","","","",""
"2024","52809","KBO-52809","SSG 랜더스","전영준","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52809","","","","","","","","","","","","","","","","","","","","",""
"2024","52902","KBO-52902","NC 다이노스","임지민","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52902","","","","","","","","","","","","","","","","","","","","",""
"2024","52903","KBO-52903","NC 다이노스","조민석","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52903","","","","","","","","","","","","","","","","","","","","",""
"2024","52992","KBO-52992","NC 다이노스","이준혁","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52992","","","","","","","","","","","","","","","","","","","","",""
"2024","52995","KBO-52995","NC 다이노스","김녹원","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=52995","","","","","","","","","","","","","","","","","","","","",""
"2024","53006","KBO-53006","KT 위즈","강건","P","KT","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53006","11.25","4","0","0","0","1","0","0","0.000","24","4","8","1","4","1","3","5","5","12","4.000","3.00"
"2024","53102","KBO-53102","LG 트윈스","허용주","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53102","","","","","","","","","","","","","","","","","","","","",""
"2024","53139","KBO-53139","LG 트윈스","박명근","P","LG","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53139","6.39","33","0","0","2","2","1","8","0.500","120","25 1/3","29","6","12","3","13","20","18","76","25.333","1.62"
"2024","53164","KBO-53164","키움 히어로즈","김동규","P","키움","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53164","54.00","2","0","0","0","0","0","0","-","4","1/3","1","0","2","0","0","2","2","1","0.333","9.00"
"2024","53259","KBO-53259","두산 베어스","최준호","P","두산","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53259","5.10","17","0","0","3","6","0","0","0.333","314","72 1/3","69","11","30","4","58","44","41","217","72.333","1.37"
"2024","53262","KBO-53262","두산 베어스","김유성","P","두산","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53262","6.43","17","0","0","1","2","0","0","0.333","139","28","28","1","24","4","29","23","20","84","28.000","1.86"
"2024","53301","KBO-53301","키움 히어로즈","박윤성","P","키움","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53301","5.79","17","0","0","0","0","0","1","-","81","18 2/3","14","5","9","0","14","12","12","56","18.667","1.23"
"2024","53375","KBO-53375","삼성 라이온즈","후라도","P","키움","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53375","3.36","30","0","0","10","8","0","0","0.556","779","190 1/3","185","19","32","9","169","78","71","571","190.333","1.14"
"2024","53455","KBO-53455","삼성 라이온즈","이호성","P","삼성","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53455","7.40","16","0","0","2","4","0","0","0.333","224","45","66","9","26","2","28","39","37","135","45.000","2.04"
"2024","53609","KBO-53609","KIA 타이거즈","곽도규","P","KIA","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53609","3.56","71","0","0","4","2","2","16","0.667","248","55 2/3","43","4","34","4","64","24","22","167","55.667","1.38"
"2024","53613","KBO-53613","KIA 타이거즈","윤영철","P","KIA","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53613","4.19","18","0","0","7","4","0","0","0.636","362","81 2/3","82","8","43","1","58","44","38","245","81.667","1.53"
"2024","53615","KBO-53615","KIA 타이거즈","이도현","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53615","","","","","","","","","","","","","","","","","","","","",""
"2024","53754","KBO-53754","한화 이글스","김서현","P","한화","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53754","3.76","37","0","0","1","2","0","10","0.333","178","38 1/3","31","0","32","4","43","20","16","115","38.333","1.64"
"2024","53892","KBO-53892","SSG 랜더스","이로운","P","SSG","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53892","5.95","63","0","0","1","3","1","9","0.250","277","56","67","4","43","3","41","43","37","168","56.000","1.96"
"2024","53898","KBO-53898","SSG 랜더스","송영진","P","SSG","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53898","5.80","26","0","0","5","10","0","0","0.333","456","99 1/3","112","10","51","1","67","74","64","298","99.333","1.64"
"2024","53919","KBO-53919","NC 다이노스","신영우","P","NC","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53919","10.61","4","0","0","0","1","0","0","0.000","52","9 1/3","9","0","15","2","6","11","11","28","9.333","2.57"
"2024","53973","KBO-53973","NC 다이노스","목지훈","P","NC","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=53973","12.00","3","0","0","0","1","0","0","0.000","52","9","15","1","10","2","3","12","12","27","9.000","2.78"
"2024","54014","KBO-54014","KT 위즈","이현민","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54014","","","","","","","","","","","","","","","","","","","","",""
"2024","54063","KBO-54063","KT 위즈","원상현","P","KT","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54063","7.03","22","0","0","2","5","0","1","0.286","324","65 1/3","105","6","31","2","59","54","51","196","65.333","2.08"
"2024","54148","KBO-54148","LG 트윈스","진우영","P","LG","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54148","4.70","6","0","0","0","0","0","0","-","35","7 2/3","8","1","4","0","6","4","4","23","7.667","1.57"
"2024","54213","KBO-54213","두산 베어스","박지호","P","두산","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54213","0.00","1","0","0","0","0","0","1","-","3","2/3","0","0","1","0","2","0","0","2","0.667","1.50"
"2024","54263","KBO-54263","두산 베어스","김택연","P","두산","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54263","2.08","60","0","0","3","2","19","4","0.600","277","65","51","2","31","4","78","17","15","195","65.000","1.26"
"2024","54319","KBO-54319","키움 히어로즈","김윤하","P","키움","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54319","6.04","19","0","0","1","6","0","2","0.143","363","79","93","6","35","4","43","57","53","237","79.000","1.62"
"2024","54354","KBO-54354","KT 위즈","헤이수스","P","키움","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54354","3.68","30","0","0","13","11","0","0","0.542","728","171 1/3","171","22","44","14","178","78","70","514","171.333","1.25"
"2024","54362","KBO-54362","키움 히어로즈","전준표","P","키움","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54362","6.83","18","0","0","2","4","0","0","0.333","144","27 2/3","35","4","20","5","18","28","21","83","27.667","1.99"
"2024","54363","KBO-54363","키움 히어로즈","손현기","P","키움","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54363","7.53","6","0","0","0","1","0","0","0.000","69","14 1/3","17","2","8","3","9","14","12","43","14.333","1.74"
"2024","54368","KBO-54368","키움 히어로즈","김연주","P","키움","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54368","6.61","34","0","0","1","1","0","1","0.500","148","31 1/3","34","5","17","5","18","24","23","94","31.333","1.63"
"2024","54401","KBO-54401","삼성 라이온즈","김대호","P","삼성","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54401","11.25","1","0","0","0","1","0","0","0.000","22","4","7","1","2","0","1","6","5","12","4.000","2.25"
"2024","54404","KBO-54404","삼성 라이온즈","육선엽","P","삼성","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54404","5.29","11","0","0","0","0","0","0","-","87","17","19","3","17","2","11","11","10","51","17.000","2.12"
"2024","54467","KBO-54467","삼성 라이온즈","정민성","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54467","","","","","","","","","","","","","","","","","","","","",""
"2024","54503","KBO-54503","롯데 자이언츠","박준우","P","롯데","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54503","9.00","2","0","0","0","0","0","0","-","10","2","3","0","1","0","1","2","2","6","2.000","2.00"
"2024","54537","KBO-54537","롯데 자이언츠","정현수","P","롯데","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54537","4.56","18","0","0","1","1","0","1","0.500","104","23 2/3","20","0","12","2","25","12","12","71","23.667","1.35"
"2024","54610","KBO-54610","KIA 타이거즈","성영탁","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54610","","","","","","","","","","","","","","","","","","","","",""
"2024","54640","KBO-54640","KIA 타이거즈","네일","P","KIA","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54640","2.53","26","0","0","12","5","0","0","0.706","642","149 1/3","154","11","35","9","138","69","42","448","149.333","1.27"
"2024","54645","KBO-54645","KIA 타이거즈","김민주","P","KIA","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54645","9.00","2","0","0","0","0","0","0","-","8","1","3","0","1","0","2","2","1","3","1.000","4.00"
"2024","54702","KBO-54702","한화 이글스","원종혁","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54702","","","","","","","","","","","","","","","","","","","","",""
"2024","54705","KBO-54705","한화 이글스","김도빈","P","한화","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54705","54.00","1","0","0","0","1","0","0","0.000","5","1/3","1","0","3","0","1","2","2","1","0.333","12.00"
"2024","54729","KBO-54729","한화 이글스","황준서","P","한화","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54729","5.38","36","0","0","2","8","0","1","0.200","341","72","80","9","51","5","70","44","43","216","72.000","1.82"
"2024","54755","KBO-54755","한화 이글스","와이스","P","한화","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54755","3.73","16","0","0","5","5","0","0","0.500","384","91 2/3","77","8","29","3","98","43","38","275","91.667","1.16"
"2024","54768","KBO-54768","한화 이글스","조동욱","P","한화","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54768","6.37","21","0","0","1","2","0","0","0.333","198","41","57","5","14","6","32","34","29","123","41.000","1.73"
"2024","54802","KBO-54802","SSG 랜더스","박기호","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54802","","","","","","","","","","","","","","","","","","","","",""
"2024","54803","KBO-54803","SSG 랜더스","최현석","P","SSG","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54803","54.00","2","0","0","0","0","0","0","-","10","2/3","5","1","3","0","1","4","4","2","0.667","12.00"
"2024","54807","KBO-54807","SSG 랜더스","박성빈","P","SSG","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54807","0.00","3","0","0","0","0","0","0","-","9","2 1/3","1","0","0","1","2","0","0","7","2.333","0.43"
"2024","54833","KBO-54833","SSG 랜더스","앤더슨","P","SSG","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54833","3.89","24","0","0","11","3","0","0","0.786","496","115 2/3","98","11","53","8","158","55","50","347","115.667","1.31"
"2024","54900","KBO-54900","NC 다이노스","임상현","P","NC","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54900","6.47","12","0","0","1","5","0","0","0.167","181","40 1/3","46","5","23","2","21","35","29","121","40.333","1.71"
"2024","54903","KBO-54903","NC 다이노스","최우석","P","NC","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54903","3.12","9","0","0","0","0","0","0","-","37","8 2/3","7","2","6","0","8","3","3","26","8.667","1.50"
"2024","54904","KBO-54904","NC 다이노스","손주환","P","NC","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54904","9.82","4","0","0","0","1","0","0","0.000","16","3 2/3","2","0","2","1","4","4","4","11","3.667","1.09"
"2024","54906","KBO-54906","NC 다이노스","원종해","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54906","","","","","","","","","","","","","","","","","","","","",""
"2024","54913","KBO-54913","NC 다이노스","김민규","P","NC","1","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54913","5.68","7","0","0","0","0","0","0","-","30","6 1/3","8","0","3","0","2","4","4","19","6.333","1.74"
"2024","55032","KBO-55032","KT 위즈","패트릭","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55032","","","","","","","","","","","","","","","","","","","","",""
"2024","55040","KBO-55040","KT 위즈","김동현","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55040","","","","","","","","","","","","","","","","","","","","",""
"2024","55043","KBO-55043","KT 위즈","김재원","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55043","","","","","","","","","","","","","","","","","","","","",""
"2024","55046","KBO-55046","KT 위즈","박건우","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55046","","","","","","","","","","","","","","","","","","","","",""
"2024","55121","KBO-55121","LG 트윈스","박시원","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55121","","","","","","","","","","","","","","","","","","","","",""
"2024","55122","KBO-55122","LG 트윈스","김종운","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55122","","","","","","","","","","","","","","","","","","","","",""
"2024","55130","KBO-55130","LG 트윈스","톨허스트","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55130","","","","","","","","","","","","","","","","","","","","",""
"2024","55146","KBO-55146","LG 트윈스","치리노스","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55146","","","","","","","","","","","","","","","","","","","","",""
"2024","55163","KBO-55163","LG 트윈스","추세현","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55163","","","","","","","","","","","","","","","","","","","","",""
"2024","55167","KBO-55167","LG 트윈스","김영우","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55167","","","","","","","","","","","","","","","","","","","","",""
"2024","55215","KBO-55215","두산 베어스","양재훈","P","","0","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55215","","","","","","","","","","","","","","","","","","","","",""
