"kbo_player_id","player_name","source_page_url","image_url","credit","license","redistributable","approved","local_filename","status","notes"
"55164","박관우","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=55164","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/55164.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/55164.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"79365","박동원","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=79365","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/79365.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/79365.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"53139","박명근","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=53139","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/53139.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/53139.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"55121","박시원","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55121","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/55121.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/55121.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"62415","박해민","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=62415","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/62415.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/62415.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"63145","배재준","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=63145","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/63145.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/63145.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"65109","백승현","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65109","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/65109.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/65109.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"55160","서영준","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=55160","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/55160.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/55160.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"68159","성동현","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68159","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/68159.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/68159.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"54156","손용준","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=54156","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/54156.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/54156.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"67143","손주영","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=67143","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/67143.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/67143.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"51111","송승기","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51111","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/51111.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/51111.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"68110","송찬의","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=68110","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/68110.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/68110.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"65207","신민재","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=65207","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/65207.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/65207.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"61411","심창민","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=61411","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/61411.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/61411.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"65115","안익훈","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=65115","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/65115.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/65115.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
