"season","game_date","game_id","start_time","away_team","away_score","home_team","home_score","stadium","source_url"
"2024","2024-03-23","20240323HHLG0","14:00","한화","2","LG","8","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240323&gameId=20240323HHLG0&section=REVIEW"
"2024","2024-03-23","20240323LTSK0","14:00","롯데","3","SSG","5","문학","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240323&gameId=20240323LTSK0&section=REVIEW"
"2024","2024-03-23","20240323OBNC0","14:00","두산","3","NC","4","창원","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240323&gameId=20240323OBNC0&section=REVIEW"
"2024","2024-03-23","20240323SSKT0","14:00","삼성","6","KT","2","수원","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240323&gameId=20240323SSKT0&section=REVIEW"
"2024","2024-03-23","20240323WOHT0","14:00","키움","5","KIA","7","광주","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240323&gameId=20240323WOHT0&section=REVIEW"
"2024","2024-03-24","20240324HHLG0","14:00","한화","8","LG","4","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240324&gameId=20240324HHLG0&section=REVIEW"
"2024","2024-03-24","20240324LTSK0","14:00","롯데","6","SSG","7","문학","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240324&gameId=20240324LTSK0&section=REVIEW"
"2024","2024-03-24","20240324OBNC0","14:00","두산","6","NC","3","창원","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240324&gameId=20240324OBNC0&section=REVIEW"
"2024","2024-03-24","20240324SSKT0","14:00","삼성","11","KT","8","수원","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240324&gameId=20240324SSKT0&section=REVIEW"
"2024","2024-03-26","20240326HHSK0","18:30","한화","6","SSG","0","문학","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240326&gameId=20240326HHSK0&section=REVIEW"
"2024","2024-03-26","20240326LTHT0","18:30","롯데","1","KIA","2","광주","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240326&gameId=20240326LTHT0&section=REVIEW"
"2024","2024-03-26","20240326OBKT0","18:30","두산","8","KT","5","수원","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240326&gameId=20240326OBKT0&section=REVIEW"
"2024","2024-03-26","20240326SSLG0","18:30","삼성","3","LG","4","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240326&gameId=20240326SSLG0&section=REVIEW"
"2024","2024-03-26","20240326WONC0","18:30","키움","5","NC","10","창원","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240326&gameId=20240326WONC0&section=REVIEW"
"2024","2024-03-27","20240327HHSK0","18:30","한화","3","SSG","1","문학","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240327&gameId=20240327HHSK0&section=REVIEW"
"2024","2024-03-27","20240327LTHT0","18:30","롯데","2","KIA","8","광주","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240327&gameId=20240327LTHT0&section=REVIEW"
"2024","2024-03-27","20240327OBKT0","18:30","두산","11","KT","8","수원","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240327&gameId=20240327OBKT0&section=REVIEW"
"2024","2024-03-27","20240327SSLG0","18:30","삼성","2","LG","2","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240327&gameId=20240327SSLG0&section=REVIEW"
"2024","2024-03-27","20240327WONC0","18:30","키움","2","NC","6","창원","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240327&gameId=20240327WONC0&section=REVIEW"
"2024","2024-03-28","20240328HHSK0","18:30","한화","10","SSG","6","문학","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240328&gameId=20240328HHSK0&section=REVIEW"
"2024","2024-03-28","20240328OBKT0","18:30","두산","7","KT","8","수원","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240328&gameId=20240328OBKT0&section=REVIEW"
"2024","2024-03-28","20240328SSLG0","18:30","삼성","1","LG","18","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240328&gameId=20240328SSLG0&section=REVIEW"
"2024","2024-03-29","20240329HTOB0","18:30","KIA","4","두산","2","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240329&gameId=20240329HTOB0&section=REVIEW"
"2024","2024-03-29","20240329KTHH0","18:30","KT","2","한화","3","한밭","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240329&gameId=20240329KTHH0&section=REVIEW"
"2024","2024-03-29","20240329LGWO0","18:30","LG","3","키움","0","고척","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240329&gameId=20240329LGWO0&section=REVIEW"
"2024","2024-03-29","20240329NCLT0","18:30","NC","1","롯데","3","사직","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240329&gameId=20240329NCLT0&section=REVIEW"
"2024","2024-03-29","20240329SKSS0","18:30","SSG","6","삼성","4","대구","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240329&gameId=20240329SKSS0&section=REVIEW"
"2024","2024-03-30","20240330HTOB0","17:00","KIA","0","두산","8","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240330&gameId=20240330HTOB0&section=REVIEW"
"2024","2024-03-30","20240330KTHH0","14:00","KT","5","한화","8","한밭","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240330&gameId=20240330KTHH0&section=REVIEW"
"2024","2024-03-30","20240330LGWO0","17:00","LG","3","키움","8","고척","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240330&gameId=20240330LGWO0&section=REVIEW"
"2024","2024-03-30","20240330NCLT0","17:00","NC","8","롯데","0","사직","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240330&gameId=20240330NCLT0&section=REVIEW"
"2024","2024-03-30","20240330SKSS0","17:00","SSG","9","삼성","6","대구","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240330&gameId=20240330SKSS0&section=REVIEW"
"2024","2024-03-31","20240331HTOB0","14:00","KIA","9","두산","3","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240331&gameId=20240331HTOB0&section=REVIEW"
"2024","2024-03-31","20240331KTHH0","14:00","KT","3","한화","14","한밭","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240331&gameId=20240331KTHH0&section=REVIEW"
"2024","2024-03-31","20240331LGWO0","14:00","LG","4","키움","8","고척","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240331&gameId=20240331LGWO0&section=REVIEW"
"2024","2024-03-31","20240331NCLT0","14:00","NC","8","롯데","7","사직","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240331&gameId=20240331NCLT0&section=REVIEW"
"2024","2024-03-31","20240331SKSS0","14:00","SSG","4","삼성","3","대구","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240331&gameId=20240331SKSS0&section=REVIEW"
"2024","2024-04-02","20240402HTKT0","18:30","KIA","6","KT","10","수원","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240402&gameId=20240402HTKT0&section=REVIEW"
"2024","2024-04-02","20240402LTHH0","18:30","롯데","1","한화","0","한밭","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240402&gameId=20240402LTHH0&section=REVIEW"
"2024","2024-04-02","20240402NCLG0","18:30","NC","7","LG","5","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240402&gameId=20240402NCLG0&section=REVIEW"
"2024","2024-04-02","20240402OBSK0","18:30","두산","6","SSG","13","문학","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240402&gameId=20240402OBSK0&section=REVIEW"
"2024","2024-04-02","20240402WOSS0","18:30","키움","8","삼성","3","대구","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240402&gameId=20240402WOSS0&section=REVIEW"
"2024","2024-04-03","20240403HTKT0","18:30","KIA","5","KT","1","수원","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240403&gameId=20240403HTKT0&section=REVIEW"
"2024","2024-04-03","20240403NCLG0","18:30","NC","0","LG","5","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240403&gameId=20240403NCLG0&section=REVIEW"
"2024","2024-04-03","20240403OBSK0","18:30","두산","3","SSG","5","문학","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240403&gameId=20240403OBSK0&section=REVIEW"
"2024","2024-04-04","20240404HTKT0","18:30","KIA","6","KT","3","수원","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240404&gameId=20240404HTKT0&section=REVIEW"
"2024","2024-04-04","20240404LTHH0","18:30","롯데","5","한화","6","한밭","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240404&gameId=20240404LTHH0&section=REVIEW"
"2024","2024-04-04","20240404NCLG0","18:30","NC","7","LG","8","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240404&gameId=20240404NCLG0&section=REVIEW"
"2024","2024-04-04","20240404OBSK0","18:30","두산","2","SSG","3","문학","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240404&gameId=20240404OBSK0&section=REVIEW"
"2024","2024-04-04","20240404WOSS0","18:30","키움","10","삼성","1","대구","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240404&gameId=20240404WOSS0&section=REVIEW"
"2024","2024-04-05","20240405HHWO0","18:30","한화","7","키움","11","고척","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240405&gameId=20240405HHWO0&section=REVIEW"
"2024","2024-04-05","20240405KTLG0","18:30","KT","8","LG","7","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240405&gameId=20240405KTLG0&section=REVIEW"
"2024","2024-04-05","20240405OBLT0","18:30","두산","4","롯데","3","사직","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240405&gameId=20240405OBLT0&section=REVIEW"
"2024","2024-04-05","20240405SKNC0","18:30","SSG","0","NC","5","창원","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240405&gameId=20240405SKNC0&section=REVIEW"
"2024","2024-04-05","20240405SSHT0","18:30","삼성","2","KIA","5","광주","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240405&gameId=20240405SSHT0&section=REVIEW"
"2024","2024-04-06","20240406HHWO0","17:00","한화","6","키움","7","고척","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240406&gameId=20240406HHWO0&section=REVIEW"
"2024","2024-04-06","20240406KTLG0","17:00","KT","4","LG","8","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240406&gameId=20240406KTLG0&section=REVIEW"
"2024","2024-04-06","20240406OBLT0","17:00","두산","1","롯데","8","사직","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240406&gameId=20240406OBLT0&section=REVIEW"
"2024","2024-04-06","20240406SKNC0","17:00","SSG","3","NC","16","창원","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240406&gameId=20240406SKNC0&section=REVIEW"
"2024","2024-04-06","20240406SSHT0","17:00","삼성","7","KIA","4","광주","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240406&gameId=20240406SSHT0&section=REVIEW"
"2024","2024-04-07","20240407HHWO0","14:00","한화","3","키움","4","고척","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240407&gameId=20240407HHWO0&section=REVIEW"
"2024","2024-04-07","20240407KTLG0","14:00","KT","7","LG","16","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240407&gameId=20240407KTLG0&section=REVIEW"
"2024","2024-04-07","20240407OBLT0","14:00","두산","6","롯데","7","사직","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240407&gameId=20240407OBLT0&section=REVIEW"
"2024","2024-04-07","20240407SKNC0","14:00","SSG","1","NC","10","창원","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240407&gameId=20240407SKNC0&section=REVIEW"
"2024","2024-04-07","20240407SSHT0","14:00","삼성","7","KIA","3","광주","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240407&gameId=20240407SSHT0&section=REVIEW"
"2024","2024-04-09","20240409HHOB0","18:30","한화","3","두산","5","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240409&gameId=20240409HHOB0&section=REVIEW"
"2024","2024-04-09","20240409KTNC0","18:30","KT","6","NC","1","창원","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240409&gameId=20240409KTNC0&section=REVIEW"
"2024","2024-04-09","20240409LGHT0","18:30","LG","2","KIA","7","광주","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240409&gameId=20240409LGHT0&section=REVIEW"
"2024","2024-04-09","20240409SSLT0","18:30","삼성","8","롯데","1","사직","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240409&gameId=20240409SSLT0&section=REVIEW"
"2024","2024-04-09","20240409WOSK0","18:30","키움","5","SSG","8","문학","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240409&gameId=20240409WOSK0&section=REVIEW"
"2024","2024-04-10","20240410HHOB0","14:00","한화","4","두산","7","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240410&gameId=20240410HHOB0&section=REVIEW"
"2024","2024-04-10","20240410KTNC0","14:00","KT","2","NC","3","창원","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240410&gameId=20240410KTNC0&section=REVIEW"
"2024","2024-04-10","20240410LGHT0","14:00","LG","4","KIA","5","광주","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240410&gameId=20240410LGHT0&section=REVIEW"
"2024","2024-04-10","20240410SSLT0","14:00","삼성","10","롯데","7","사직","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240410&gameId=20240410SSLT0&section=REVIEW"
"2024","2024-04-10","20240410WOSK0","14:00","키움","4","SSG","8","문학","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240410&gameId=20240410WOSK0&section=REVIEW"
"2024","2024-04-11","20240411HHOB0","18:30","한화","3","두산","0","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240411&gameId=20240411HHOB0&section=REVIEW"
"2024","2024-04-11","20240411KTNC0","18:30","KT","7","NC","8","창원","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240411&gameId=20240411KTNC0&section=REVIEW"
"2024","2024-04-11","20240411LGHT0","18:30","LG","4","KIA","8","광주","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240411&gameId=20240411LGHT0&section=REVIEW"
"2024","2024-04-11","20240411SSLT0","18:30","삼성","4","롯데","0","사직","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240411&gameId=20240411SSLT0&section=REVIEW"
"2024","2024-04-11","20240411WOSK0","18:30","키움","5","SSG","2","문학","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240411&gameId=20240411WOSK0&section=REVIEW"
"2024","2024-04-12","20240412HTHH0","18:30","KIA","8","한화","4","한밭","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240412&gameId=20240412HTHH0&section=REVIEW"
"2024","2024-04-12","20240412LGOB0","18:30","LG","2","두산","1","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240412&gameId=20240412LGOB0&section=REVIEW"
"2024","2024-04-12","20240412LTWO0","18:30","롯데","4","키움","9","고척","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240412&gameId=20240412LTWO0&section=REVIEW"
"2024","2024-04-12","20240412NCSS0","18:30","NC","8","삼성","3","대구","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240412&gameId=20240412NCSS0&section=REVIEW"
"2024","2024-04-12","20240412SKKT0","18:30","SSG","3","KT","8","수원","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240412&gameId=20240412SKKT0&section=REVIEW"
"2024","2024-04-13","20240413HTHH0","14:00","KIA","11","한화","9","한밭","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240413&gameId=20240413HTHH0&section=REVIEW"
"2024","2024-04-13","20240413LGOB0","17:00","LG","2","두산","5","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240413&gameId=20240413LGOB0&section=REVIEW"
"2024","2024-04-13","20240413LTWO0","17:00","롯데","1","키움","8","고척","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240413&gameId=20240413LTWO0&section=REVIEW"
"2024","2024-04-13","20240413NCSS0","17:00","NC","4","삼성","3","대구","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240413&gameId=20240413NCSS0&section=REVIEW"
"2024","2024-04-13","20240413SKKT0","17:00","SSG","11","KT","8","수원","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240413&gameId=20240413SKKT0&section=REVIEW"
"2024","2024-04-14","20240414HTHH0","14:00","KIA","5","한화","2","한밭","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240414&gameId=20240414HTHH0&section=REVIEW"
"2024","2024-04-14","20240414LGOB0","14:00","LG","5","두산","9","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240414&gameId=20240414LGOB0&section=REVIEW"
"2024","2024-04-14","20240414LTWO0","14:00","롯데","5","키움","7","고척","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240414&gameId=20240414LTWO0&section=REVIEW"
"2024","2024-04-14","20240414NCSS0","14:00","NC","5","삼성","12","대구","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240414&gameId=20240414NCSS0&section=REVIEW"
"2024","2024-04-14","20240414SKKT0","14:00","SSG","8","KT","1","수원","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240414&gameId=20240414SKKT0&section=REVIEW"
"2024","2024-04-16","20240416HHNC0","18:30","한화","7","NC","4","창원","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240416&gameId=20240416HHNC0&section=REVIEW"
"2024","2024-04-16","20240416HTSK0","18:30","KIA","4","SSG","6","문학","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240416&gameId=20240416HTSK0&section=REVIEW"
"2024","2024-04-16","20240416KTWO0","18:30","KT","3","키움","6","고척","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240416&gameId=20240416KTWO0&section=REVIEW"
"2024","2024-04-16","20240416LTLG0","18:30","롯데","2","LG","7","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240416&gameId=20240416LTLG0&section=REVIEW"
"2024","2024-04-16","20240416OBSS0","18:30","두산","5","삼성","7","대구","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240416&gameId=20240416OBSS0&section=REVIEW"
"2024","2024-04-17","20240417HHNC0","18:30","한화","3","NC","4","창원","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240417&gameId=20240417HHNC0&section=REVIEW"
"2024","2024-04-17","20240417HTSK0","18:30","KIA","11","SSG","3","문학","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240417&gameId=20240417HTSK0&section=REVIEW"
"2024","2024-04-17","20240417KTWO0","18:30","KT","6","키움","4","고척","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240417&gameId=20240417KTWO0&section=REVIEW"
"2024","2024-04-17","20240417LTLG0","18:30","롯데","5","LG","6","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240417&gameId=20240417LTLG0&section=REVIEW"
"2024","2024-04-17","20240417OBSS0","18:30","두산","2","삼성","9","대구","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240417&gameId=20240417OBSS0&section=REVIEW"
"2024","2024-04-18","20240418HTSK0","18:30","KIA","5","SSG","7","문학","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240418&gameId=20240418HTSK0&section=REVIEW"
"2024","2024-04-18","20240418KTWO0","18:30","KT","3","키움","0","고척","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240418&gameId=20240418KTWO0&section=REVIEW"
"2024","2024-04-18","20240418LTLG0","18:30","롯데","9","LG","2","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240418&gameId=20240418LTLG0&section=REVIEW"
"2024","2024-04-18","20240418OBSS0","18:30","두산","2","삼성","5","대구","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240418&gameId=20240418OBSS0&section=REVIEW"
"2024","2024-04-19","20240419KTLT0","18:30","KT","3","롯데","4","사직","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240419&gameId=20240419KTLT0&section=REVIEW"
"2024","2024-04-19","20240419LGSK0","18:30","LG","4","SSG","1","문학","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240419&gameId=20240419LGSK0&section=REVIEW"
"2024","2024-04-19","20240419NCHT0","18:30","NC","3","KIA","4","광주","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240419&gameId=20240419NCHT0&section=REVIEW"
"2024","2024-04-19","20240419SSHH0","18:30","삼성","1","한화","6","한밭","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240419&gameId=20240419SSHH0&section=REVIEW"
"2024","2024-04-19","20240419WOOB0","18:30","키움","8","두산","19","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240419&gameId=20240419WOOB0&section=REVIEW"
"2024","2024-04-20","20240420NCHT0","17:00","NC","2","KIA","9","광주","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240420&gameId=20240420NCHT0&section=REVIEW"
"2024","2024-04-20","20240420SSHH0","17:00","삼성","1","한화","0","한밭","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240420&gameId=20240420SSHH0&section=REVIEW"
"2024","2024-04-21","20240421KTLT1","14:00","KT","9","롯데","9","사직","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240421&gameId=20240421KTLT1&section=REVIEW"
"2024","2024-04-21","20240421KTLT2","17:00","KT","5","롯데","7","사직","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240421&gameId=20240421KTLT2&section=REVIEW"
"2024","2024-04-21","20240421LGSK1","14:00","LG","10","SSG","8","문학","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240421&gameId=20240421LGSK1&section=REVIEW"
"2024","2024-04-21","20240421LGSK2","17:00","LG","5","SSG","5","문학","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240421&gameId=20240421LGSK2&section=REVIEW"
"2024","2024-04-21","20240421NCHT0","14:00","NC","15","KIA","4","광주","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240421&gameId=20240421NCHT0&section=REVIEW"
"2024","2024-04-21","20240421SSHH0","14:00","삼성","5","한화","3","한밭","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240421&gameId=20240421SSHH0&section=REVIEW"
"2024","2024-04-21","20240421WOOB1","14:00","키움","8","두산","4","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240421&gameId=20240421WOOB1&section=REVIEW"
"2024","2024-04-21","20240421WOOB2","17:00","키움","1","두산","2","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240421&gameId=20240421WOOB2&section=REVIEW"
"2024","2024-04-23","20240423HHKT0","18:30","한화","6","KT","9","수원","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240423&gameId=20240423HHKT0&section=REVIEW"
"2024","2024-04-23","20240423HTWO0","18:30","KIA","5","키움","2","고척","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240423&gameId=20240423HTWO0&section=REVIEW"
"2024","2024-04-23","20240423LGSS0","18:30","LG","3","삼성","7","대구","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240423&gameId=20240423LGSS0&section=REVIEW"
"2024","2024-04-23","20240423NCOB0","18:30","NC","3","두산","4","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240423&gameId=20240423NCOB0&section=REVIEW"
"2024","2024-04-24","20240424HHKT0","18:30","한화","1","KT","7","수원","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240424&gameId=20240424HHKT0&section=REVIEW"
"2024","2024-04-24","20240424HTWO0","18:30","KIA","6","키움","4","고척","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240424&gameId=20240424HTWO0&section=REVIEW"
"2024","2024-04-24","20240424LGSS0","18:30","LG","0","삼성","6","대구","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240424&gameId=20240424LGSS0&section=REVIEW"
"2024","2024-04-24","20240424NCOB0","18:30","NC","3","두산","1","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240424&gameId=20240424NCOB0&section=REVIEW"
"2024","2024-04-24","20240424SKLT0","18:30","SSG","12","롯데","7","사직","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240424&gameId=20240424SKLT0&section=REVIEW"
"2024","2024-04-25","20240425HHKT0","18:30","한화","0","KT","9","수원","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240425&gameId=20240425HHKT0&section=REVIEW"
"2024","2024-04-25","20240425HTWO0","18:30","KIA","13","키움","2","고척","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240425&gameId=20240425HTWO0&section=REVIEW"
"2024","2024-04-25","20240425LGSS0","18:30","LG","8","삼성","2","대구","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240425&gameId=20240425LGSS0&section=REVIEW"
"2024","2024-04-25","20240425NCOB0","18:30","NC","3","두산","7","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240425&gameId=20240425NCOB0&section=REVIEW"
"2024","2024-04-25","20240425SKLT0","18:30","SSG","3","롯데","6","사직","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240425&gameId=20240425SKLT0&section=REVIEW"
"2024","2024-04-26","20240426HTLG0","18:30","KIA","6","LG","7","잠실","https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240426&gameId=20240426HTLG0&section=REVIEW"
